Buyer_ID,Buyer_Name,Gender,Age,Occupation,Marital_Status,City,State
894,Vikram,Female,52,Business,Single,Mumbai,Karnataka
895,Sneha,Male,21,Teacher,Single,Kolkata,Tamil Nadu
896,Sneha,Male,22,Business,Single,Chennai,West Bengal
897,Ananya,Female,18,IT Employee,Married,Kolkata,West Bengal
898,Sneha,Male,21,Doctor,Single,Kolkata,West Bengal
899,Manish,Female,29,Doctor,Married,Kolkata,West Bengal
900,Bastina,Female,44,Doctor,Single,Bangalore,Karnataka
901,Vikram,Female,59,Doctor,Married,Chennai,Delhi
902,Sneha,Female,40,Doctor,Married,Kolkata,Delhi
903,Ananya,Female,42,Doctor,Single,Mumbai,Delhi
904,Manish,Female,38,Student,Single,Bangalore,West Bengal
905,Raj,Male,41,Teacher,Married,Mumbai,Maharashtra
906,Diya,Male,42,Doctor,Married,Mumbai,Maharashtra
907,Diya,Female,49,Teacher,Married,Kolkata,Maharashtra
908,Raj,Female,49,Doctor,Single,Mumbai,West Bengal
909,Manish,Female,22,Business,Single,Chennai,Delhi
910,Ananya,Male,53,Doctor,Married,Mumbai,Karnataka
911,Raj,Female,59,IT Employee,Single,Kolkata,Tamil Nadu
912,Vikram,Male,59,Student,Married,Mumbai,Karnataka
913,Vikram,Female,56,Business,Single,Bangalore,West Bengal
914,Diya,Female,33,Business,Single,Bangalore,Maharashtra
915,Sneha,Male,50,IT Employee,Single,Bangalore,Maharashtra
916,Ananya,Male,38,Doctor,Single,Delhi,Delhi
917,Diya,Female,26,Student,Single,Bangalore,West Bengal
918,Sneha,Female,23,Business,Married,Bangalore,Karnataka
919,Sneha,Female,52,Student,Married,Delhi,West Bengal
920,Priya,Male,56,Business,Single,Bangalore,West Bengal
921,Vikram,Male,39,Doctor,Married,Kolkata,Maharashtra
922,Manish,Male,58,Business,Married,Bangalore,Karnataka
923,Aarav,Male,22,Business,Single,Bangalore,Tamil Nadu
924,Manish,Male,59,Teacher,Married,Delhi,Maharashtra
925,Aarav,Male,40,Doctor,Single,Kolkata,Karnataka
926,Raj,Female,34,IT Employee,Married,Mumbai,Delhi
927,Vikram,Female,29,IT Employee,Married,Chennai,Maharashtra
928,Sneha,Male,40,Doctor,Married,Kolkata,Delhi
929,Ananya,Female,33,IT Employee,Married,Mumbai,Maharashtra
930,Aarav,Female,20,Doctor,Married,Kolkata,West Bengal
931,Manish,Male,47,IT Employee,Married,Mumbai,Karnataka
932,Sneha,Female,39,Teacher,Married,Mumbai,Delhi
933,Aarav,Male,26,IT Employee,Single,Kolkata,Maharashtra
934,Aarav,Male,46,Business,Single,Delhi,Delhi
935,Priya,Female,54,Doctor,Single,Kolkata,Maharashtra
936,Aarav,Male,40,Student,Single,Kolkata,Maharashtra
937,Ananya,Male,30,Student,Married,Mumbai,Tamil Nadu
938,Vikram,Male,49,Doctor,Married,Chennai,Tamil Nadu
939,Ananya,Male,40,Teacher,Married,Mumbai,Tamil Nadu
940,Diya,Male,34,IT Employee,Single,Bangalore,Delhi
941,Sneha,Male,57,Teacher,Single,Kolkata,West Bengal
942,Vikram,Male,38,Student,Single,Kolkata,Maharashtra
943,Priya,Male,19,Doctor,Married,Delhi,Karnataka
944,Vikram,Female,54,Doctor,Single,Mumbai,Tamil Nadu
945,Vikram,Female,23,Teacher,Married,Delhi,Delhi
946,Manish,Female,35,Teacher,Single,Kolkata,Delhi
947,Vikram,Male,47,IT Employee,Married,Mumbai,Delhi
948,Priya,Male,39,Business,Single,Mumbai,Karnataka
949,Ananya,Female,50,Business,Married,Bangalore,Karnataka
950,Vikram,Female,47,IT Employee,Single,Bangalore,Tamil Nadu
951,Raj,Female,34,Business,Single,Chennai,Karnataka
952,Sneha,Male,49,Student,Married,Bangalore,Tamil Nadu
953,Vikram,Female,59,Business,Married,Mumbai,Karnataka
954,Sneha,Female,31,IT Employee,Single,Bangalore,Karnataka
955,Raj,Male,27,Business,Married,Chennai,Karnataka
956,Raj,Female,53,Doctor,Single,Kolkata,Tamil Nadu
957,Sneha,Male,51,Teacher,Married,Bangalore,Maharashtra
958,Aarav,Male,26,Student,Single,Mumbai,Tamil Nadu
959,Diya,Male,59,Doctor,Married,Kolkata,Maharashtra
960,Manish,Female,45,Doctor,Single,Mumbai,Delhi
961,Aarav,Female,28,IT Employee,Single,Kolkata,Delhi
962,Aarav,Male,31,Teacher,Single,Mumbai,Tamil Nadu
963,Ananya,Female,56,Teacher,Married,Bangalore,Maharashtra
964,Manish,Female,36,Student,Single,Bangalore,Maharashtra
965,Manish,Female,32,IT Employee,Married,Chennai,Maharashtra
966,Aarav,Female,45,Student,Married,Kolkata,Delhi
967,Vikram,Male,41,Business,Married,Chennai,Tamil Nadu
968,Ananya,Female,25,Doctor,Single,Delhi,West Bengal
969,Ananya,Male,26,Student,Married,Bangalore,Maharashtra
970,Raj,Male,50,Doctor,Married,Kolkata,Maharashtra
971,Priya,Female,50,IT Employee,Married,Chennai,West Bengal
972,Manish,Male,36,Business,Single,Chennai,Tamil Nadu
973,Aarav,Female,20,IT Employee,Married,Delhi,Maharashtra
974,Raj,Female,27,Business,Married,Chennai,Tamil Nadu
975,Sneha,Male,57,Business,Married,Mumbai,Maharashtra
976,Diya,Male,59,Doctor,Married,Bangalore,Karnataka
977,Priya,Male,18,IT Employee,Single,Chennai,Maharashtra
978,Priya,Male,46,IT Employee,Single,Chennai,Karnataka
979,Priya,Female,51,Student,Married,Delhi,Tamil Nadu
980,Ananya,Female,30,IT Employee,Married,Mumbai,Maharashtra
981,Sneha,Female,18,Student,Married,Chennai,Delhi
982,Priya,Male,51,Teacher,Married,Bangalore,Delhi
983,Sneha,Male,46,Teacher,Single,Bangalore,West Bengal
984,Vikram,Male,30,Teacher,Single,Chennai,Delhi
985,Priya,Female,46,IT Employee,Single,Mumbai,Karnataka
986,Diya,Male,56,IT Employee,Single,Bangalore,Delhi
987,Sneha,Female,41,Student,Married,Bangalore,Delhi
988,Sneha,Male,43,Business,Married,Mumbai,Delhi
989,Diya,Female,34,Student,Single,Mumbai,Maharashtra
990,Priya,Female,24,Teacher,Single,Chennai,West Bengal
991,Diya,Male,30,Student,Married,Kolkata,Tamil Nadu
992,Sneha,Male,22,Business,Married,Delhi,West Bengal
993,Diya,Female,43,IT Employee,Married,Kolkata,Karnataka
994,Sneha,Female,20,Student,Married,Kolkata,Maharashtra
995,Sneha,Male,24,Teacher,Married,Bangalore,Maharashtra
996,Vikram,Male,56,Teacher,Single,Mumbai,Delhi
997,Aarav,Female,18,IT Employee,Single,Bangalore,Delhi
998,Sneha,Male,34,Student,Married,Delhi,Karnataka
999,Priya,Female,42,Business,Married,Chennai,Maharashtra
1000,Raj,Female,20,IT Employee,Single,Delhi,Tamil Nadu
1001,Ananya,Male,32,Student,Married,Bangalore,West Bengal
1002,Manish,Male,46,Doctor,Single,Bangalore,Maharashtra
1003,Aarav,Male,49,Teacher,Single,Bangalore,Tamil Nadu
1004,Aarav,Male,43,Business,Single,Bangalore,Tamil Nadu
1005,Aarav,Male,33,Business,Single,Kolkata,West Bengal
1006,Vikram,Female,42,Business,Married,Chennai,Tamil Nadu
1007,Sneha,Female,45,Teacher,Married,Kolkata,Karnataka
1008,Vikram,Male,26,Student,Single,Bangalore,Tamil Nadu
1009,Sneha,Male,18,IT Employee,Married,Mumbai,Karnataka
1010,Priya,Male,46,Student,Married,Kolkata,Tamil Nadu
1011,Vikram,Female,39,IT Employee,Married,Bangalore,Delhi
1012,Vikram,Male,33,Business,Married,Bangalore,Tamil Nadu
1013,Ananya,Male,58,Student,Single,Chennai,Karnataka
1014,Raj,Female,58,Business,Married,Delhi,Tamil Nadu
1015,Vikram,Female,24,Doctor,Single,Kolkata,Tamil Nadu
1016,Ananya,Male,31,Business,Single,Kolkata,Tamil Nadu
1017,Diya,Male,46,Business,Married,Kolkata,Karnataka
1018,Raj,Male,36,IT Employee,Single,Bangalore,Tamil Nadu
1019,Priya,Female,36,Doctor,Married,Chennai,West Bengal
1020,Vikram,Male,19,Business,Married,Bangalore,West Bengal
1021,Manish,Male,58,Business,Single,Bangalore,Karnataka
1022,Aarav,Male,32,Doctor,Married,Mumbai,Delhi
1023,Diya,Female,20,Doctor,Single,Chennai,West Bengal
1024,Diya,Female,28,Student,Single,Kolkata,Maharashtra
1025,Priya,Male,47,IT Employee,Married,Delhi,West Bengal
1026,Ananya,Male,57,Doctor,Married,Kolkata,Maharashtra
1027,Diya,Female,35,Doctor,Married,Bangalore,Karnataka
1028,Raj,Female,19,Teacher,Single,Chennai,Delhi
1029,Vikram,Female,49,Doctor,Married,Chennai,Maharashtra
1030,Vikram,Female,25,IT Employee,Single,Chennai,Maharashtra
1031,Manish,Female,39,Business,Single,Mumbai,West Bengal
1032,Priya,Female,23,Business,Married,Kolkata,Maharashtra
1033,Aarav,Female,29,Business,Married,Mumbai,Karnataka
1034,Ananya,Female,57,Business,Married,Delhi,Karnataka
1035,Aarav,Female,53,Teacher,Single,Bangalore,Karnataka
1036,Diya,Male,32,Doctor,Married,Mumbai,West Bengal
1037,Priya,Male,45,Business,Single,Mumbai,Delhi
1038,Manish,Male,35,Student,Married,Bangalore,West Bengal
1039,Aarav,Female,19,Business,Married,Chennai,Karnataka
1040,Raj,Male,30,Doctor,Single,Bangalore,West Bengal
1041,Vikram,Female,32,Business,Single,Kolkata,Karnataka
1042,Diya,Female,37,Teacher,Married,Bangalore,Tamil Nadu
1043,Manish,Male,46,IT Employee,Married,Chennai,Tamil Nadu
1044,Aarav,Female,59,IT Employee,Married,Bangalore,Maharashtra
1045,Ananya,Male,46,Doctor,Married,Mumbai,Delhi
1046,Raj,Male,20,IT Employee,Married,Delhi,Tamil Nadu
1047,Raj,Male,36,IT Employee,Single,Mumbai,Karnataka
1048,Aarav,Female,20,Student,Single,Delhi,West Bengal
1049,Vikram,Male,31,Doctor,Single,Bangalore,West Bengal
1050,Aarav,Female,57,IT Employee,Single,Kolkata,Maharashtra
1051,Diya,Male,21,IT Employee,Married,Bangalore,West Bengal
1052,Aarav,Male,28,IT Employee,Single,Chennai,Tamil Nadu
1053,Raj,Male,48,IT Employee,Single,Bangalore,West Bengal
1054,Manish,Female,49,Teacher,Single,Delhi,Tamil Nadu
1055,Aarav,Female,44,Business,Married,Mumbai,Tamil Nadu
1056,Vikram,Female,47,Teacher,Single,Kolkata,Delhi
1057,Priya,Male,19,Doctor,Married,Bangalore,Maharashtra
1058,Manish,Male,26,Student,Single,Bangalore,Delhi
1059,Ananya,Female,45,Business,Married,Mumbai,Delhi
1060,Sneha,Female,48,Student,Single,Kolkata,Maharashtra
1061,Aarav,Female,51,Doctor,Married,Bangalore,Karnataka
1062,Vikram,Female,32,Doctor,Single,Bangalore,West Bengal
1063,Manish,Female,42,Student,Married,Delhi,Maharashtra
1064,Vikram,Female,53,Student,Married,Delhi,Maharashtra
1065,Ananya,Male,25,Student,Single,Chennai,Maharashtra
1066,Raj,Female,26,Doctor,Married,Mumbai,West Bengal
1067,Vikram,Male,54,IT Employee,Married,Kolkata,West Bengal
1068,Manish,Male,56,Student,Single,Bangalore,Maharashtra
1069,Vikram,Female,49,Business,Single,Bangalore,Delhi
1070,Vikram,Female,34,Doctor,Married,Chennai,Tamil Nadu
1071,Vikram,Male,52,Teacher,Single,Bangalore,West Bengal
1072,Diya,Female,54,Teacher,Single,Mumbai,Delhi
1073,Diya,Female,36,Business,Single,Chennai,West Bengal
1074,Raj,Male,46,IT Employee,Married,Mumbai,Maharashtra
1075,Aarav,Male,24,Student,Married,Chennai,Delhi
1076,Vikram,Male,45,Doctor,Married,Bangalore,Karnataka
1077,Ananya,Female,26,Student,Married,Chennai,Tamil Nadu
1078,Aarav,Male,45,Doctor,Married,Delhi,Tamil Nadu
1079,Ananya,Female,23,Teacher,Married,Kolkata,West Bengal
1080,Aarav,Male,46,Student,Married,Bangalore,Tamil Nadu
1081,Raj,Male,34,Business,Single,Kolkata,Karnataka
1082,Vikram,Male,33,IT Employee,Married,Bangalore,Delhi
1083,Vikram,Female,40,Business,Married,Kolkata,Delhi
1084,Sneha,Female,48,IT Employee,Single,Delhi,Maharashtra
1085,Ananya,Male,20,Student,Single,Kolkata,Delhi
1086,Aarav,Male,38,Student,Single,Chennai,West Bengal
1087,Aarav,Male,43,IT Employee,Married,Kolkata,Karnataka
1088,Priya,Female,53,Teacher,Single,Bangalore,Maharashtra
1089,Priya,Male,59,Doctor,Married,Mumbai,West Bengal
1090,Diya,Female,54,Business,Married,Kolkata,West Bengal
1091,Sneha,Male,39,Business,Married,Kolkata,West Bengal
1092,Manish,Male,59,Business,Single,Kolkata,Tamil Nadu
1093,Priya,Male,29,Student,Single,Bangalore,West Bengal
1094,Manish,Male,59,Business,Married,Kolkata,Tamil Nadu
1095,Diya,Male,30,Doctor,Married,Bangalore,Delhi
1096,Diya,Male,28,Doctor,Married,Bangalore,Tamil Nadu
1097,Diya,Female,33,IT Employee,Single,Mumbai,West Bengal
1098,Ananya,Male,25,Student,Married,Chennai,Karnataka
1099,Ananya,Female,57,Doctor,Single,Bangalore,Karnataka
1100,Raj,Male,57,Teacher,Married,Delhi,Delhi
1101,Raj,Male,19,Student,Single,Kolkata,West Bengal
1102,Diya,Female,47,Student,Married,Delhi,Tamil Nadu
1103,Sneha,Male,47,Doctor,Single,Kolkata,Karnataka
1104,Aarav,Female,29,Teacher,Single,Mumbai,Maharashtra
1105,Ananya,Female,27,IT Employee,Single,Bangalore,West Bengal
1106,Sneha,Male,28,Doctor,Single,Chennai,West Bengal
1107,Vikram,Female,32,Teacher,Single,Bangalore,Maharashtra
1108,Ananya,Female,33,Student,Single,Kolkata,Karnataka
1109,Ananya,Male,34,Teacher,Married,Chennai,Maharashtra
1110,Raj,Female,43,Student,Married,Bangalore,Delhi
1111,Aarav,Male,19,Doctor,Married,Chennai,Tamil Nadu
1112,Aarav,Male,29,Doctor,Married,Kolkata,Tamil Nadu
1113,Priya,Male,43,Business,Single,Mumbai,Karnataka
1114,Manish,Male,40,Business,Married,Mumbai,Maharashtra
1115,Manish,Female,35,Business,Single,Bangalore,West Bengal
1116,Manish,Male,49,Doctor,Single,Delhi,West Bengal
1117,Manish,Male,55,IT Employee,Single,Kolkata,West Bengal
1118,Vikram,Female,20,Doctor,Married,Bangalore,Delhi
1119,Vikram,Male,55,Teacher,Single,Bangalore,Delhi
1120,Ananya,Male,20,Doctor,Married,Mumbai,West Bengal
1121,Diya,Female,47,Doctor,Married,Chennai,Karnataka
1122,Raj,Female,18,Student,Married,Kolkata,Delhi
1123,Raj,Female,47,Student,Married,Chennai,Delhi
1124,Manish,Female,49,Student,Married,Kolkata,Tamil Nadu
1125,Ananya,Female,45,Doctor,Single,Delhi,Tamil Nadu
1126,Priya,Female,38,IT Employee,Single,Mumbai,Karnataka
1127,Sneha,Female,30,Teacher,Married,Delhi,Delhi
1128,Diya,Male,44,Teacher,Single,Bangalore,Delhi
1129,Ananya,Female,53,IT Employee,Married,Mumbai,Maharashtra
1130,Diya,Female,24,IT Employee,Single,Bangalore,Karnataka
1131,Diya,Female,39,Teacher,Single,Delhi,Karnataka
1132,Diya,Male,27,Business,Single,Kolkata,Maharashtra
1133,Ananya,Male,56,Student,Single,Bangalore,Maharashtra
1134,Manish,Female,32,Student,Single,Chennai,Tamil Nadu
1135,Raj,Female,32,Teacher,Single,Kolkata,Karnataka
1136,Raj,Female,21,IT Employee,Single,Kolkata,Karnataka
1137,Manish,Male,49,Business,Single,Delhi,Maharashtra
1138,Diya,Male,40,Teacher,Single,Delhi,West Bengal
1139,Sneha,Female,23,Student,Single,Mumbai,West Bengal
1140,Aarav,Male,41,Doctor,Single,Mumbai,Tamil Nadu
1141,Ananya,Female,37,IT Employee,Single,Chennai,West Bengal
1142,Aarav,Male,54,Doctor,Single,Kolkata,West Bengal
1143,Priya,Male,37,Teacher,Married,Chennai,West Bengal
1144,Manish,Female,29,Student,Single,Chennai,Delhi
1145,Basti,Female,50,Business,Single,Delhi,Tamil Nadu
1146,Ammu',Female,45,Doctor,Single,Chennai,Maharashtra
1147,Gomathi,Female,25,Business,Single,Chennai,West Bengal
1148,Diya,Male,18,Student,Single,Bangalore,Delhi
1149,Raj,Male,54,Doctor,Single,Mumbai,West Bengal
1150,Aarav,Male,39,Business,Married,Mumbai,Delhi
1151,Vikram,Female,23,Business,Married,Kolkata,Tamil Nadu
1152,Vikram,Male,38,Doctor,Married,Mumbai,West Bengal
1153,Sneha,Female,49,Student,Single,Kolkata,Delhi
1154,Diya,Male,52,Business,Single,Bangalore,Karnataka
1155,Priya,Female,32,Teacher,Single,Mumbai,Karnataka
1156,Aarav,Female,22,Doctor,Married,Bangalore,Delhi
1157,Diya,Male,23,IT Employee,Single,Mumbai,West Bengal
1158,Aarav,Female,42,IT Employee,Single,Mumbai,West Bengal
1159,Sneha,Female,57,Student,Married,Bangalore,Tamil Nadu
1160,Sneha,Male,46,Teacher,Married,Chennai,Tamil Nadu
1161,Priya,Female,24,Business,Single,Chennai,Maharashtra
1162,Vikram,Female,57,IT Employee,Single,Chennai,Tamil Nadu
1163,Diya,Female,30,Student,Single,Chennai,West Bengal
1164,Ananya,Male,55,Teacher,Single,Mumbai,Maharashtra
1165,Vikram,Male,35,Teacher,Married,Delhi,Tamil Nadu
1166,Diya,Female,19,Student,Single,Bangalore,Delhi
1167,Vikram,Male,25,Student,Single,Delhi,Karnataka
1168,Ananya,Female,28,Business,Married,Delhi,Tamil Nadu
1169,Raj,Female,50,Student,Single,Kolkata,Tamil Nadu
1170,Raj,Female,55,Business,Single,Chennai,Delhi
1171,Priya,Female,44,Business,Married,Mumbai,West Bengal
1172,Raj,Female,37,Doctor,Married,Chennai,Delhi
1173,Raj,Male,29,Teacher,Single,Chennai,Tamil Nadu
1174,Manish,Female,48,Teacher,Married,Delhi,West Bengal
1175,Aarav,Male,44,Teacher,Married,Kolkata,Maharashtra
1176,Manish,Male,49,Doctor,Single,Chennai,Tamil Nadu
1177,Manish,Female,27,Business,Married,Bangalore,Delhi
1178,Priya,Female,20,Business,Single,Bangalore,Maharashtra
1179,Manish,Male,44,Student,Single,Chennai,Karnataka
1180,Raj,Male,52,Doctor,Single,Delhi,Maharashtra
1181,Ananya,Male,48,Student,Single,Delhi,Delhi
1182,Priya,Female,32,Doctor,Married,Mumbai,Maharashtra
1183,Priya,Male,33,Student,Single,Kolkata,Delhi
1184,Sneha,Female,30,IT Employee,Single,Delhi,Tamil Nadu
1185,Priya,Female,52,Teacher,Single,Mumbai,West Bengal
1186,Sneha,Female,28,Teacher,Single,Bangalore,Karnataka
1187,Priya,Male,38,Business,Married,Bangalore,West Bengal
1188,Aarav,Female,28,IT Employee,Married,Bangalore,West Bengal
1189,Raj,Female,47,Teacher,Married,Chennai,West Bengal
1190,Priya,Female,52,Business,Single,Kolkata,Delhi
1191,Raj,Female,39,IT Employee,Married,Mumbai,Delhi
1192,Raj,Female,55,Teacher,Married,Kolkata,Karnataka
1193,Vikram,Male,48,Student,Single,Chennai,Delhi
1194,Priya,Female,31,Doctor,Married,Mumbai,Delhi
1195,Diya,Female,41,IT Employee,Single,Mumbai,Delhi
1196,Vikram,Male,49,Business,Married,Delhi,Delhi
1197,Diya,Female,53,IT Employee,Married,Kolkata,Tamil Nadu
1198,Raj,Male,49,Business,Married,Kolkata,Karnataka
1199,Raj,Female,32,IT Employee,Married,Delhi,Delhi
1200,Vikram,Male,52,Business,Single,Bangalore,Karnataka
1201,Vikram,Male,20,Teacher,Single,Chennai,Maharashtra
1202,Diya,Female,33,Student,Married,Kolkata,Tamil Nadu
1203,Sneha,Female,22,Teacher,Single,Delhi,Delhi
1204,Diya,Female,38,Student,Married,Mumbai,Tamil Nadu
1205,Vikram,Male,27,Teacher,Married,Delhi,Tamil Nadu
1206,Ananya,Male,36,Teacher,Married,Bangalore,Maharashtra
1207,Vikram,Male,42,IT Employee,Married,Chennai,Karnataka
1208,Ananya,Female,21,Doctor,Married,Bangalore,Tamil Nadu
1209,Aarav,Male,46,Business,Married,Mumbai,West Bengal
1210,Vikram,Male,36,Business,Single,Mumbai,Maharashtra
1211,Aarav,Female,19,Business,Single,Mumbai,West Bengal
1212,Sneha,Male,27,Student,Married,Mumbai,Maharashtra
1213,Diya,Male,42,Business,Single,Delhi,West Bengal
1214,Ananya,Female,37,Business,Married,Mumbai,West Bengal
1215,Diya,Male,36,IT Employee,Single,Mumbai,Tamil Nadu
1216,Aarav,Female,40,Teacher,Single,Delhi,Tamil Nadu
1217,Ananya,Female,41,Business,Single,Mumbai,Maharashtra
1218,Diya,Female,28,Doctor,Married,Bangalore,Karnataka
1219,Vikram,Female,51,Business,Single,Bangalore,Tamil Nadu
1220,Raj,Female,45,Student,Married,Kolkata,Tamil Nadu
1221,Aarav,Male,22,Student,Married,Bangalore,Delhi
1222,Diya,Male,22,Student,Married,Chennai,Tamil Nadu
1223,Aarav,Female,38,Business,Single,Chennai,Karnataka
1224,Manish,Female,29,IT Employee,Single,Chennai,Delhi
1225,Aarav,Male,21,Doctor,Single,Delhi,West Bengal
1226,Ananya,Female,59,Business,Married,Bangalore,West Bengal
1227,Manish,Female,37,IT Employee,Married,Chennai,Delhi
1228,Priya,Female,55,IT Employee,Single,Kolkata,Delhi
1229,Ananya,Male,42,Business,Married,Delhi,Delhi
1230,Raj,Male,31,Business,Single,Kolkata,Maharashtra
1231,Manish,Female,28,IT Employee,Single,Bangalore,Karnataka
1232,Priya,Female,49,IT Employee,Single,Mumbai,Karnataka
1233,Vikram,Male,28,IT Employee,Single,Kolkata,West Bengal
1234,Aarav,Male,35,IT Employee,Married,Mumbai,West Bengal
1235,Diya,Female,44,IT Employee,Single,Delhi,West Bengal
1236,Sneha,Female,35,Student,Single,Kolkata,Tamil Nadu
1237,Aarav,Male,40,Business,Single,Kolkata,West Bengal
1238,Priya,Male,28,Student,Single,Delhi,Delhi
1239,Aarav,Male,38,Teacher,Single,Delhi,West Bengal
1240,Raj,Female,22,Business,Single,Chennai,Delhi
1241,Vikram,Male,40,Teacher,Single,Bangalore,Maharashtra
1242,Sneha,Female,58,IT Employee,Married,Kolkata,Tamil Nadu
1243,Manish,Male,42,IT Employee,Married,Kolkata,Tamil Nadu
1244,Manish,Male,58,Doctor,Married,Delhi,Karnataka
1245,Manish,Male,27,IT Employee,Married,Delhi,Maharashtra
1246,Priya,Male,39,Teacher,Single,Bangalore,Delhi
1247,Ananya,Female,36,IT Employee,Married,Delhi,Maharashtra
1248,Ananya,Female,18,Business,Married,Mumbai,Tamil Nadu
1249,Diya,Male,24,IT Employee,Married,Mumbai,Delhi
1250,Sneha,Female,21,Doctor,Single,Mumbai,Maharashtra
1251,Manish,Male,18,IT Employee,Married,Mumbai,Tamil Nadu
1252,Ananya,Male,32,Teacher,Married,Bangalore,Delhi
1253,Priya,Male,57,Teacher,Single,Kolkata,Delhi
1254,Diya,Male,29,IT Employee,Married,Mumbai,Tamil Nadu
1255,Vikram,Female,39,Teacher,Single,Delhi,Delhi
1256,Diya,Male,39,Teacher,Married,Mumbai,Tamil Nadu
1257,Ananya,Male,34,Doctor,Single,Bangalore,West Bengal
1258,Raj,Female,46,Business,Married,Delhi,West Bengal
1259,Priya,Male,31,Doctor,Married,Mumbai,Delhi
1260,Raj,Male,37,Student,Married,Kolkata,Delhi
1261,Manish,Male,50,Doctor,Single,Delhi,Tamil Nadu
1262,Raj,Female,32,IT Employee,Married,Delhi,Delhi
1263,Manish,Male,29,Business,Single,Kolkata,Karnataka
1264,Manish,Female,57,IT Employee,Single,Delhi,West Bengal
1265,Ananya,Male,37,Student,Single,Mumbai,Delhi
1266,Raj,Male,47,Business,Single,Delhi,Delhi
1267,Manish,Female,55,Teacher,Married,Mumbai,Maharashtra
1268,Sneha,Male,20,Doctor,Married,Kolkata,Delhi
1269,Vikram,Male,45,IT Employee,Married,Chennai,Karnataka
1270,Diya,Female,43,Student,Single,Kolkata,West Bengal
1271,Diya,Female,47,Teacher,Married,Mumbai,Maharashtra
1272,Ananya,Female,30,Doctor,Single,Bangalore,Tamil Nadu
1273,Raj,Female,30,Teacher,Single,Kolkata,Tamil Nadu
1274,Raj,Female,19,Doctor,Single,Bangalore,West Bengal
1275,Manish,Male,54,Business,Married,Bangalore,Tamil Nadu
1276,Priya,Female,55,Teacher,Married,Mumbai,Karnataka
1277,Aarav,Male,19,Teacher,Single,Mumbai,Delhi
1278,Manish,Male,53,Teacher,Married,Chennai,West Bengal
1279,Vikram,Male,43,Business,Married,Delhi,Maharashtra
1280,Sneha,Female,28,Student,Single,Kolkata,Delhi
1281,Diya,Female,25,Doctor,Single,Mumbai,Tamil Nadu
1282,Manish,Male,57,Teacher,Married,Kolkata,Tamil Nadu
1283,Aarav,Female,39,Business,Single,Bangalore,Maharashtra
1284,Aarav,Female,37,Student,Single,Delhi,Karnataka
1285,Manish,Female,25,Doctor,Married,Chennai,Maharashtra
1286,Ananya,Female,46,Business,Married,Kolkata,West Bengal
1287,Diya,Male,57,Doctor,Single,Delhi,Maharashtra
1288,Ananya,Male,43,Teacher,Married,Chennai,Tamil Nadu
1289,Sneha,Female,47,Student,Single,Kolkata,Karnataka
1290,Aarav,Male,34,Business,Single,Delhi,Karnataka
1291,Aarav,Female,37,Student,Married,Mumbai,Maharashtra
1292,Vikram,Female,33,Teacher,Single,Kolkata,West Bengal
1293,Sneha,Male,24,Student,Single,Delhi,Tamil Nadu
1294,Aarav,Male,33,Student,Single,Chennai,Delhi
1295,Sneha,Male,44,IT Employee,Married,Delhi,Karnataka
1296,Diya,Female,40,Student,Married,Mumbai,Maharashtra
1297,Raj,Male,41,Doctor,Married,Bangalore,West Bengal
1298,Aarav,Female,26,Business,Single,Bangalore,West Bengal
1299,Vikram,Male,52,IT Employee,Single,Kolkata,Tamil Nadu
1300,Diya,Male,37,Business,Married,Mumbai,Karnataka
1301,Manish,Female,54,Business,Married,Chennai,Tamil Nadu
1302,Sneha,Female,59,Teacher,Married,Kolkata,Delhi
1303,Manish,Female,34,Teacher,Single,Chennai,Delhi
1304,Ananya,Female,48,IT Employee,Married,Delhi,Delhi
1305,Diya,Female,25,Teacher,Single,Chennai,West Bengal
1306,Manish,Female,32,Teacher,Married,Chennai,Karnataka
1307,Priya,Female,48,Teacher,Single,Kolkata,Tamil Nadu
1308,Priya,Female,47,Business,Single,Bangalore,Tamil Nadu
1309,Aarav,Male,37,IT Employee,Married,Bangalore,Delhi
1310,Sneha,Female,56,Business,Single,Mumbai,Karnataka
1311,Raj,Female,29,Doctor,Married,Mumbai,Karnataka
1312,Diya,Male,34,Business,Single,Bangalore,Maharashtra
1313,Aarav,Female,59,Doctor,Single,Delhi,Karnataka
1314,Vikram,Male,47,Student,Married,Kolkata,Karnataka
1315,Ananya,Male,46,Student,Single,Kolkata,Tamil Nadu
1316,Sneha,Female,36,Doctor,Married,Delhi,Karnataka
1317,Diya,Male,28,Doctor,Married,Delhi,Karnataka
1318,Priya,Female,51,Business,Married,Bangalore,Tamil Nadu
1319,Diya,Male,24,Doctor,Single,Mumbai,Karnataka
1320,Raj,Male,51,IT Employee,Single,Delhi,Tamil Nadu
1321,Priya,Male,37,Student,Single,Mumbai,Maharashtra
1322,Raj,Female,55,Student,Married,Chennai,West Bengal
1323,Vikram,Female,41,Doctor,Married,Kolkata,Tamil Nadu
1324,Ananya,Male,27,Teacher,Single,Bangalore,Tamil Nadu
1325,Vikram,Male,49,Teacher,Single,Kolkata,Karnataka
1326,Aarav,Female,32,Doctor,Married,Bangalore,Tamil Nadu
1327,Aarav,Female,54,IT Employee,Single,Chennai,Delhi
1328,Vikram,Male,37,Teacher,Married,Kolkata,Delhi
1329,Ananya,Male,20,Doctor,Single,Chennai,Maharashtra
1330,Vikram,Female,54,IT Employee,Married,Bangalore,Tamil Nadu
